pizza_id,order_id,id_final_pizza,quantity
15385,6747,11.1,1
15386,6747,31.1,1
15387,6748,8.2,1
15388,6748,17.3,1
15389,6748,18.2,1
15390,6748,10.2,1
15391,6749,16.2,1
15392,6750,9.4,1
15393,6751,10.3,1
15394,6752,12.3,1
15395,6753,30.2,1
15396,6753,2.1,1
15397,6753,27.2,1
15398,6753,6.3,1
15399,6754,8.3,1
15400,6754,9.2,1
15401,6754,9.4,1
15402,6755,11.1,1
15403,6756,7.3,1
15404,6757,6.3,1
15405,6758,20.1,1
15406,6758,4.2,1
15407,6758,29.1,1
15408,6759,6.2,1
15409,6760,20.1,1
15410,6760,3.3,1
15411,6760,22.3,1
15412,6761,9.4,1
15413,6762,2.2,1
15414,6762,1.1,1
15415,6762,23.1,1
15416,6762,18.3,1
15417,6762,18.2,1
15418,6762,13.3,2
15419,6762,14.1,1
15420,6762,28.2,1
15421,6762,28.1,1
15422,6762,6.2,1
15423,6762,9.2,1
15424,6762,9.4,2
15425,6763,6.3,1
15426,6764,18.2,1
15427,6765,22.3,1
15428,6765,25.2,1
15429,6765,13.3,1
15430,6765,9.1,1
15431,6766,31.3,1
15432,6767,24.2,1
15433,6768,11.1,1
15434,6768,15.3,1
15435,6769,8.2,1
15436,6770,2.3,1
15437,6770,25.2,1
15438,6770,27.3,1
15439,6770,7.1,1
15440,6771,25.2,1
15441,6772,20.1,1
15442,6772,4.3,1
15443,6772,4.2,1
15444,6772,27.1,1
15445,6772,29.2,1
15446,6772,15.3,1
15447,6773,13.3,1
15448,6773,15.1,1
15449,6774,13.1,1
15450,6775,30.1,1
15451,6776,22.2,1
15452,6776,10.3,1
15453,6776,9.4,1
15454,6777,32.1,1
15455,6778,8.2,1
15456,6778,7.1,1
15457,6779,19.2,1
15458,6779,6.3,1
15459,6780,18.3,1
15460,6780,18.2,1
15461,6781,11.2,1
15462,6782,22.3,1
15463,6782,5.2,1
15464,6782,23.2,1
15465,6782,13.3,1
15466,6783,17.3,1
15467,6784,8.3,1
15468,6784,22.3,1
15469,6784,13.3,1
15470,6784,6.3,1
15471,6785,8.2,1
15472,6785,20.1,1
15473,6786,21.2,1
15474,6787,17.3,1
15475,6787,2.2,1
15476,6787,22.2,1
15477,6787,29.1,1
15478,6788,31.3,1
15479,6788,16.2,1
15480,6788,6.1,1
15481,6789,2.1,1
15482,6789,31.2,1
15483,6790,24.2,1
15484,6790,1.1,1
15485,6790,6.3,1
15486,6791,4.3,1
15487,6791,10.3,1
15488,6792,13.3,1
15489,6793,21.2,1
15490,6793,13.1,1
15491,6794,17.2,1
15492,6794,26.3,1
15493,6794,29.3,1
15494,6795,20.1,1
15495,6795,3.3,1
15496,6796,19.2,1
15497,6796,19.1,1
15498,6796,22.3,1
15499,6796,15.2,1
15500,6797,20.1,1
15501,6797,26.1,1
15502,6797,13.3,1
15503,6798,30.2,1
15504,6798,22.3,1
15505,6798,18.1,1
15506,6799,21.1,1
15507,6799,16.3,1
15508,6799,13.3,1
15509,6800,19.3,1
15510,6800,26.2,1
15511,6801,25.3,1
15512,6801,7.3,1
15513,6801,29.2,1
15514,6802,8.3,1
15515,6802,30.2,1
15516,6803,12.3,1
15517,6803,5.3,1
15518,6803,7.2,1
15519,6803,6.2,1
15520,6804,8.2,1
15521,6804,3.3,1
15522,6805,20.1,2
15523,6805,17.2,1
15524,6805,4.2,1
15525,6806,3.3,1
15526,6806,7.2,1
15527,6806,28.2,1
15528,6807,18.2,1
15529,6807,9.2,1
15530,6808,17.1,1
15531,6808,1.3,1
15532,6808,16.1,1
15533,6809,2.3,1
15534,6809,18.3,1
15535,6809,29.1,1
15536,6810,26.2,1
15537,6811,17.3,1
15538,6811,27.2,1
15539,6812,17.2,1
15540,6812,17.1,1
15541,6812,18.3,1
15542,6813,8.2,1
15543,6813,22.3,1
15544,6813,28.2,1
15545,6813,15.2,1
15546,6814,19.2,1
15547,6814,29.3,1
15548,6815,8.3,1
15549,6815,11.3,1
15550,6815,13.3,1
15551,6815,15.2,1
15552,6816,19.3,2
15553,6816,1.3,1
15554,6816,26.1,1
15555,6817,32.1,1
15556,6818,2.3,1
15557,6818,2.2,1
15558,6818,5.3,1
15559,6818,27.2,1
15560,6819,19.3,1
15561,6819,9.1,1
15562,6820,1.1,1
15563,6821,20.1,1
15564,6822,25.2,1
15565,6822,29.1,1
15566,6822,14.1,1
15567,6823,1.1,1
15568,6824,20.1,1
15569,6825,5.2,1
15570,6825,10.2,1
15571,6826,8.3,1
15572,6826,12.2,1
15573,6826,18.2,1
15574,6826,29.3,2
15575,6826,21.3,1
15576,6826,16.1,1
15577,6827,12.3,1
15578,6827,16.3,1
15579,6827,6.1,1
15580,6827,15.1,1
15581,6828,8.2,1
15582,6828,7.1,1
15583,6829,1.1,1
15584,6830,8.2,1
15585,6830,22.3,1
15586,6830,4.3,1
15587,6830,4.2,1
15588,6830,31.2,1
15589,6830,7.3,1
15590,6830,15.1,1
15591,6831,6.3,1
15592,6831,9.4,1
15593,6832,11.2,1
15594,6833,8.2,1
15595,6833,13.3,1
15596,6834,8.3,1
15597,6834,15.2,1
15598,6835,5.3,1
15599,6836,29.2,1
15600,6837,8.3,1
15601,6837,12.3,1
15602,6838,2.2,1
15603,6838,3.3,1
15604,6838,23.3,1
15605,6839,1.2,1
15606,6839,31.2,1
15607,6839,18.3,1
15608,6839,13.3,1
15609,6840,24.2,1
15610,6841,6.3,1
15611,6842,23.2,1
15612,6843,3.3,1
15613,6843,29.1,1
15614,6843,14.1,1
15615,6844,16.3,1
15616,6844,6.3,1
15617,6845,29.1,1
15618,6846,8.2,1
15619,6846,31.2,1
15620,6846,7.2,1
15621,6846,29.3,1
15622,6847,30.2,1
15623,6847,19.3,1
15624,6847,12.1,1
15625,6848,8.2,1
15626,6849,8.2,1
15627,6849,25.2,1
15628,6849,28.1,1
15629,6850,8.3,1
15630,6851,19.3,1
15631,6851,29.1,1
15632,6852,15.1,1
15633,6853,29.1,1
15634,6853,16.2,1
15635,6854,17.1,1
15636,6854,2.2,1
15637,6854,16.2,1
15638,6854,6.3,1
15639,6855,29.1,1
15640,6856,20.1,1
15641,6856,1.1,1
15642,6857,8.3,1
15643,6857,27.1,1
15644,6857,16.3,1
15645,6858,17.2,1
15646,6858,3.3,1
15647,6858,29.1,1
15648,6859,20.1,1
15649,6860,8.3,1
15650,6860,13.3,1
15651,6860,9.4,1
15652,6861,20.1,1
15653,6862,8.1,1
15654,6863,22.2,1
15655,6864,25.1,1
15656,6865,21.1,1
15657,6866,11.1,1
15658,6866,27.2,1
15659,6867,12.2,1
15660,6867,28.3,1
15661,6868,4.3,1
15662,6869,25.1,1
15663,6869,9.3,1
15664,6870,24.2,1
15665,6870,2.2,1
15666,6870,27.3,1
15667,6871,26.2,1
15668,6871,14.1,1
15669,6872,3.3,1
15670,6872,27.2,1
15671,6873,17.3,1
15672,6873,7.3,1
15673,6873,16.3,1
15674,6874,2.3,1
15675,6874,3.3,1
15676,6875,1.3,1
15677,6875,29.1,1
15678,6876,19.1,1
15679,6877,17.3,1
15680,6878,27.3,1
15681,6878,29.1,1
15682,6879,22.2,1
15683,6880,8.2,1
15684,6880,20.1,1
15685,6881,8.2,1
15686,6881,2.2,1
15687,6882,13.3,1
15688,6883,29.1,1
15689,6884,22.3,1
15690,6884,4.3,1
15691,6885,4.2,1
15692,6885,27.2,1
15693,6885,13.2,1
15694,6886,13.3,1
15695,6887,1.1,1
15696,6888,24.2,1
15697,6888,19.3,1
15698,6888,25.2,1
15699,6888,21.3,1
15700,6888,28.2,1
15701,6888,9.2,1
15702,6888,15.3,1
15703,6889,20.1,1
15704,6889,22.3,2
15705,6889,22.2,1
15706,6890,20.1,1
15707,6890,16.1,1
15708,6891,27.3,1
15709,6892,22.2,1
15710,6892,1.3,1
15711,6893,1.2,1
15712,6893,23.3,1
15713,6894,25.2,1
15714,6895,23.2,1
15715,6895,14.1,1
15716,6895,28.1,1
15717,6895,10.1,1
15718,6896,28.1,1
15719,6897,8.2,1
15720,6897,5.3,1
15721,6898,22.3,1
15722,6899,12.3,1
15723,6900,6.3,1
15724,6901,4.3,1
15725,6901,29.1,1
15726,6902,10.2,1
15727,6903,15.1,1
15728,6904,16.2,1
15729,6905,21.3,1
15730,6906,7.1,1
15731,6907,6.3,1
15732,6908,2.1,1
15733,6908,31.2,1
15734,6909,18.2,1
15735,6909,16.1,1
15736,6909,28.3,1
15737,6910,3.3,1
15738,6910,18.2,1
15739,6910,6.1,1
15740,6910,15.3,1
15741,6911,19.1,1
15742,6911,22.2,1
15743,6911,1.2,1
15744,6911,15.3,1
15745,6912,2.3,1
15746,6913,7.3,1
15747,6913,13.3,1
15748,6914,1.1,1
15749,6914,28.1,1
15750,6914,6.2,1
15751,6915,2.1,1
15752,6915,1.1,1
15753,6915,14.1,1
15754,6915,28.2,1
15755,6916,2.3,1
15756,6916,18.1,1
15757,6916,7.2,1
15758,6916,14.1,1
15759,6917,20.1,1
15760,6917,11.1,1
15761,6917,1.1,1
15762,6918,17.3,1
15763,6918,22.3,1
15764,6919,32.1,1
15765,6920,18.1,1
15766,6921,4.3,1
15767,6921,18.1,1
15768,6922,22.2,1
15769,6922,16.3,1
15770,6923,19.2,1
15771,6923,3.3,1
15772,6923,1.1,1
15773,6923,13.2,1
15774,6924,21.1,1
15775,6925,31.2,1
15776,6925,7.2,1
15777,6925,6.2,1
15778,6925,9.1,1
15779,6926,1.2,1
15780,6926,7.1,1
15781,6927,17.3,1
15782,6927,2.2,1
15783,6927,1.3,1
15784,6927,23.2,1
15785,6928,4.2,1
15786,6929,28.1,1
15787,6930,13.3,1
15788,6931,5.3,1
15789,6932,30.3,1
15790,6932,13.2,1
15791,6933,19.1,1
15792,6934,4.1,1
15793,6935,25.2,1
15794,6936,8.2,1
15795,6936,16.1,1
15796,6937,6.3,1
15797,6938,5.2,1
15798,6939,8.1,1
15799,6939,1.1,1
15800,6940,7.1,1
15801,6941,20.1,1
15802,6942,22.3,1
15803,6942,4.2,1
15804,6942,25.1,1
15805,6942,14.2,1
15806,6943,11.1,1
15807,6944,1.3,1
15808,6945,1.2,1
15809,6945,31.1,1
15810,6946,24.3,1
15811,6946,4.2,1
15812,6946,15.2,1
15813,6947,27.2,1
15814,6948,13.1,1
15815,6949,19.2,1
15816,6950,20.1,1
15817,6950,2.1,1
15818,6950,1.1,1
15819,6951,1.3,1
15820,6951,4.2,1
15821,6952,15.3,1
15822,6953,20.1,1
15823,6953,30.2,1
15824,6953,22.3,1
15825,6953,1.3,1
15826,6953,27.3,1
15827,6953,7.2,1
15828,6953,21.1,1
15829,6953,6.3,1
15830,6953,6.1,1
15831,6954,17.3,1
15832,6954,4.3,1
15833,6955,17.2,1
15834,6956,29.1,1
15835,6956,14.1,1
15836,6956,9.1,1
15837,6957,18.2,1
15838,6958,8.2,1
15839,6959,24.2,1
15840,6959,12.3,1
15841,6959,7.2,1
15842,6960,1.1,1
15843,6960,16.3,1
15844,6961,2.2,1
15845,6962,2.1,1
15846,6963,27.3,1
15847,6964,8.3,1
15848,6964,20.1,1
15849,6964,4.3,1
15850,6964,25.3,1
15851,6965,29.1,1
15852,6965,28.3,1
15853,6966,6.1,1
15854,6967,2.2,1
15855,6967,5.3,1
15856,6967,23.2,1
15857,6968,2.2,1
15858,6968,4.3,1
15859,6969,2.3,1
15860,6969,11.2,1
15861,6969,27.3,1
15862,6970,21.2,1
15863,6971,17.3,1
15864,6971,30.2,1
15865,6971,27.3,1
15866,6971,14.1,1
15867,6972,10.2,1
15868,6972,9.4,1
15869,6973,1.1,1
15870,6973,28.2,1
15871,6974,8.2,1
15872,6974,2.1,1
15873,6974,4.3,1
15874,6974,18.2,1
15875,6975,20.1,1
15876,6975,5.3,1
15877,6976,3.3,1
15878,6976,7.2,1
15879,6977,23.1,1
15880,6978,28.1,1
15881,6979,8.2,1
15882,6980,32.1,1
15883,6980,1.1,1
15884,6981,24.3,1
15885,6981,30.2,1
15886,6982,17.3,1
15887,6982,12.1,1
15888,6982,18.3,1
15889,6983,24.3,1
15890,6984,27.3,1
15891,6985,12.3,1
15892,6985,16.3,1
15893,6986,4.3,1
15894,6987,1.1,1
15895,6987,12.3,1
15896,6988,8.3,1
15897,6988,18.1,1
15898,6988,14.1,1
15899,6989,16.3,1
15900,6990,8.3,1
15901,6990,24.2,1
15902,6991,8.3,1
15903,6991,24.2,1
15904,6992,5.2,1
15905,6992,23.3,1
15906,6992,29.3,1
15907,6992,6.2,1
15908,6993,8.3,1
15909,6993,21.2,1
15910,6993,16.3,1
15911,6994,29.1,1
15912,6994,28.3,1
15913,6995,20.1,1
15914,6995,31.1,1
15915,6996,18.1,1
15916,6997,21.3,1
15917,6998,6.3,1
15918,6999,8.2,1
15919,6999,17.1,1
15920,6999,5.3,1
15921,6999,15.2,1
15922,7000,12.2,1
15923,7000,26.3,1
15924,7000,23.3,1
15925,7001,20.1,1
15926,7002,8.2,1
15927,7003,20.1,1
15928,7004,8.2,1
15929,7004,17.1,1
15930,7005,6.1,1
15931,7006,8.1,1
15932,7007,15.3,1
15933,7008,1.3,1
15934,7008,29.3,1
15935,7009,17.2,1
15936,7010,12.2,1
15937,7011,13.2,1
15938,7011,15.2,1
15939,7012,17.3,1
15940,7012,17.2,1
15941,7012,4.3,1
15942,7012,15.1,1
15943,7013,23.3,1
15944,7013,27.1,1
15945,7013,15.1,1
15946,7014,20.1,1
15947,7015,1.1,1
15948,7015,26.2,1
15949,7015,27.1,2
15950,7015,6.3,1
15951,7016,23.2,1
15952,7017,8.1,1
15953,7017,20.1,1
15954,7018,4.2,1
15955,7019,7.3,1
15956,7020,4.2,1
15957,7021,22.3,1
15958,7022,4.3,1
15959,7023,2.2,1
15960,7023,22.2,1
15961,7024,1.3,1
15962,7024,26.1,1
15963,7024,18.3,2
15964,7024,16.3,1
15965,7024,14.3,1
15966,7024,28.1,1
15967,7024,15.2,1
15968,7025,3.3,1
15969,7025,22.2,1
15970,7025,11.1,1
15971,7025,12.3,1
15972,7025,29.2,1
15973,7025,16.2,1
15974,7025,28.3,1
15975,7026,27.3,1
15976,7026,28.1,1
15977,7027,11.1,1
15978,7028,8.3,1
15979,7029,17.1,1
15980,7029,25.3,1
15981,7030,3.3,1
15982,7030,1.3,2
15983,7031,8.2,2
15984,7031,12.2,1
15985,7031,4.2,1
15986,7032,11.1,1
15987,7032,23.1,1
15988,7032,10.3,2
15989,7033,8.1,1
15990,7033,1.2,1
15991,7033,12.1,1
15992,7033,28.2,1
15993,7034,25.1,1
15994,7035,12.3,1
15995,7035,15.3,1
15996,7036,13.1,1
15997,7037,20.1,1
15998,7037,2.2,1
15999,7037,18.3,1
16000,7038,25.1,1
16001,7038,31.2,1
16002,7038,28.2,2
16003,7039,25.2,1
16004,7040,5.3,1
16005,7040,27.3,1
16006,7040,28.2,1
16007,7040,6.3,1
16008,7041,3.3,1
16009,7041,12.3,1
16010,7041,10.1,1
16011,7042,2.2,1
16012,7042,29.2,1
16013,7043,2.2,1
16014,7044,3.3,1
16015,7044,22.3,1
16016,7045,28.2,1
16017,7046,8.3,1
16018,7046,14.1,1
16019,7046,28.3,1
16020,7047,17.1,1
16021,7047,29.3,1
16022,7048,15.2,1
16023,7049,30.1,1
16024,7049,12.1,1
16025,7049,9.1,1
16026,7050,32.1,1
16027,7050,1.3,1
16028,7051,16.2,1
16029,7052,8.2,1
16030,7053,12.2,1
16031,7053,13.2,1
16032,7054,13.2,1
16033,7055,9.4,1
16034,7056,29.3,1
16035,7057,31.3,1
16036,7058,19.3,1
16037,7058,1.2,1
16038,7058,29.2,1
16039,7058,16.2,1
16040,7058,9.2,1
16041,7058,9.4,1
16042,7059,10.1,1
16043,7060,15.3,1
16044,7061,17.2,1
16045,7062,8.2,1
16046,7062,17.1,1
16047,7062,30.2,1
16048,7062,19.3,1
16049,7062,19.2,1
16050,7062,1.1,1
16051,7062,25.1,2
16052,7062,23.1,1
16053,7062,18.3,1
16054,7062,18.2,1
16055,7062,16.2,1
16056,7062,13.3,1
16057,7063,18.3,1
16058,7064,17.3,1
16059,7064,12.3,1
16060,7064,25.1,1
16061,7064,9.2,1
16062,7065,24.2,1
16063,7066,29.3,1
16064,7067,28.1,1
16065,7068,3.3,1
16066,7069,10.2,1
16067,7070,24.2,1
16068,7070,23.3,1
16069,7071,28.2,1
16070,7072,22.3,1
16071,7072,12.1,1
16072,7072,4.3,1
16073,7072,18.2,1
16074,7073,17.3,2
16075,7074,3.3,1
16076,7074,22.2,1
16077,7074,4.3,1
16078,7074,5.2,1
16079,7075,8.2,1
16080,7075,20.1,1
16081,7075,9.1,1
16082,7076,32.1,1
16083,7076,28.2,1
16084,7077,2.2,1
16085,7077,6.2,1
16086,7078,22.2,1
16087,7079,29.1,1
16088,7080,8.2,1
16089,7081,21.3,1
16090,7082,18.1,2
16091,7083,17.3,1
16092,7083,27.3,1
16093,7084,24.2,1
16094,7084,19.1,1
16095,7085,24.2,1
16096,7085,17.3,1
16097,7085,15.2,1
16098,7086,24.2,1
16099,7086,4.1,1
16100,7087,2.3,1
16101,7087,9.4,1
16102,7088,1.1,2
16103,7089,20.1,1
16104,7089,2.1,1
16105,7089,5.3,1
16106,7090,14.1,1
16107,7090,9.2,1
16108,7091,1.3,1
16109,7092,18.3,1
16110,7093,4.2,1
16111,7093,16.2,1
16112,7093,13.3,1
16113,7094,20.1,1
16114,7094,29.1,1
16115,7094,10.1,1
16116,7095,20.1,1
16117,7095,28.3,1
16118,7096,30.2,1
16119,7096,4.2,1
16120,7096,15.2,1
16121,7097,32.1,1
16122,7097,5.3,1
16123,7097,7.3,1
16124,7097,9.1,1
16125,7098,5.3,1
16126,7098,21.1,1
16127,7098,13.2,1
16128,7099,16.3,1
16129,7100,2.1,1
16130,7101,16.1,1
16131,7102,16.3,1
16132,7102,15.2,1
16133,7103,23.2,1
16134,7103,10.1,1
16135,7104,27.2,1
16136,7105,30.3,1
16137,7105,1.1,1
16138,7106,26.3,1
16139,7107,4.3,1
16140,7108,1.1,1
16141,7108,31.2,1
16142,7109,27.2,1
16143,7110,8.3,1
16144,7110,2.3,1
16145,7110,4.2,1
16146,7110,28.1,1
16147,7111,21.1,1
16148,7112,19.3,1
16149,7112,9.3,1
16150,7113,2.2,1
16151,7114,20.1,1
16152,7114,6.1,1
16153,7115,8.3,1
16154,7115,2.3,1
16155,7116,30.2,1
16156,7116,19.3,1
16157,7116,11.1,1
16158,7117,18.3,1
16159,7117,7.2,1
16160,7118,8.3,1
16161,7118,11.2,1
16162,7118,11.1,1
16163,7118,12.2,1
16164,7119,8.3,1
16165,7119,17.3,1
16166,7119,30.3,1
16167,7119,12.1,1
16168,7119,26.1,1
16169,7119,23.2,1
16170,7119,31.2,1
16171,7119,7.1,1
16172,7119,16.3,1
16173,7119,9.4,1
16174,7120,6.3,1
16175,7121,13.1,1
16176,7122,22.3,1
16177,7122,1.3,1
16178,7122,5.2,1
16179,7123,20.1,1
16180,7123,24.2,1
16181,7123,2.1,1
16182,7123,22.2,1
16183,7123,18.1,1
16184,7123,7.2,1
16185,7123,7.1,1
16186,7123,21.2,1
16187,7123,13.2,1
16188,7123,14.3,1
16189,7123,28.1,1
16190,7123,10.3,1
16191,7123,6.3,1
16192,7123,6.1,1
16193,7124,23.3,1
16194,7124,9.2,1
16195,7124,9.4,1
16196,7125,20.1,1
16197,7125,31.2,1
16198,7125,29.2,1
16199,7125,14.2,1
16200,7126,28.2,1
16201,7127,11.2,1
16202,7127,25.2,1
16203,7128,11.2,1
16204,7128,1.1,1
16205,7128,5.3,1
16206,7129,8.3,1
16207,7130,22.2,1
16208,7131,31.1,1
16209,7132,2.2,1
16210,7132,22.3,1
16211,7132,13.3,1
16212,7133,5.1,1
16213,7134,1.2,1
16214,7135,22.2,1
16215,7135,23.3,1
16216,7135,16.3,1
16217,7135,13.1,1
16218,7136,30.2,1
16219,7137,20.1,1
16220,7137,18.1,1
16221,7138,4.2,1
16222,7139,30.3,1
16223,7140,17.2,1
16224,7140,23.3,1
16225,7140,27.2,1
16226,7141,5.3,1
16227,7141,29.3,1
16228,7141,16.3,1
16229,7142,20.1,1
16230,7142,17.3,1
16231,7142,18.2,1
16232,7142,16.1,1
16233,7143,22.2,1
16234,7143,5.1,1
16235,7143,18.2,1
16236,7143,29.1,1
16237,7144,30.2,1
16238,7144,23.2,1
16239,7144,7.1,1
16240,7144,16.2,1
16241,7145,4.2,1
16242,7145,18.2,1
16243,7146,20.1,1
16244,7146,2.3,1
16245,7146,13.3,1
16246,7147,1.2,1
16247,7148,22.3,1
16248,7148,16.3,1
16249,7149,8.3,1
16250,7149,32.1,1
16251,7149,22.2,1
16252,7149,1.3,1
16253,7150,17.2,1
16254,7150,2.1,1
16255,7150,22.3,1
16256,7150,18.1,1
16257,7151,4.3,1
16258,7151,5.3,1
16259,7151,31.1,1
16260,7151,21.2,1
16261,7152,3.3,1
16262,7152,1.3,1
16263,7153,14.1,1
16264,7154,16.3,1
16265,7154,14.1,1
16266,7154,10.1,1
16267,7155,31.2,1
16268,7155,29.1,1
16269,7155,10.3,1
16270,7156,22.3,1
16271,7156,18.2,1
16272,7156,28.2,1
16273,7157,30.2,1
16274,7157,18.3,1
16275,7158,2.2,1
16276,7158,22.3,1
16277,7159,14.1,1
16278,7160,27.1,1
16279,7161,16.1,1
16280,7161,14.3,1
16281,7161,9.2,1
16282,7162,8.3,1
16283,7162,4.2,1
16284,7162,31.1,1
16285,7162,6.3,1
16286,7163,12.3,1
16287,7163,29.2,1
16288,7164,8.2,1
16289,7164,17.2,1
16290,7165,18.2,1
16291,7165,10.2,1
16292,7166,32.1,1
16293,7166,29.3,1
16294,7166,16.2,1
16295,7166,28.2,1
16296,7167,1.1,1
16297,7167,29.1,1
16298,7168,3.3,1
16299,7169,11.1,1
16300,7169,16.3,1
16301,7169,9.4,1
16302,7170,2.2,1
16303,7171,8.1,1
16304,7172,8.1,1
16305,7173,5.3,1
16306,7174,24.2,1
16307,7174,2.3,1
16308,7174,22.3,1
16309,7174,4.3,1
16310,7174,4.1,1
16311,7174,26.2,1
16312,7174,29.2,1
16313,7174,13.3,1
16314,7175,17.2,1
16315,7175,2.2,1
16316,7175,18.3,1
16317,7176,22.3,1
16318,7177,15.3,1
16319,7178,2.3,1
16320,7179,28.3,1
16321,7180,26.1,1
16322,7181,3.3,1
16323,7181,4.2,1
16324,7182,9.1,1
16325,7183,6.2,1
16326,7184,17.1,1
16327,7185,15.3,1
16328,7186,17.3,1
16329,7186,19.3,1
16330,7186,22.3,1
16331,7186,12.3,1
16332,7186,4.2,1
16333,7186,26.2,1
16334,7186,13.1,1
16335,7186,6.3,1
16336,7187,27.3,1
16337,7188,3.3,2
16338,7188,6.2,1
16339,7189,12.2,1
16340,7190,26.3,1
16341,7191,12.3,1
16342,7192,17.3,1
16343,7192,6.3,1
16344,7193,17.2,1
16345,7193,29.1,1
16346,7194,3.3,1
16347,7195,8.2,1
16348,7195,28.1,1
16349,7196,24.3,1
16350,7196,31.3,1
16351,7196,16.3,1
16352,7197,15.2,1
16353,7198,24.2,1
16354,7198,1.1,1
16355,7199,13.1,1
16356,7199,15.1,1
16357,7200,1.3,1
16358,7200,14.2,1
16359,7200,6.1,1
16360,7200,15.1,1
16361,7201,1.2,1
16362,7201,26.1,1
16363,7201,16.3,1
16364,7202,30.3,1
16365,7203,18.2,1
16366,7204,17.3,1
16367,7205,26.3,1
16368,7205,10.1,1
16369,7205,6.2,1
16370,7206,1.1,1
16371,7206,28.2,1
16372,7207,23.1,1
16373,7207,6.1,1
16374,7208,30.2,1
16375,7208,1.2,1
16376,7208,27.3,1
16377,7208,14.3,1
16378,7209,16.2,1
16379,7210,8.3,1
16380,7210,11.1,1
16381,7210,18.3,1
16382,7210,7.3,1
16383,7211,2.1,1
16384,7211,25.2,1
16385,7212,8.3,1
16386,7212,17.3,1
16387,7212,25.3,1
16388,7212,16.2,1
16389,7213,17.2,1
16390,7214,2.3,1
16391,7214,12.2,1
16392,7215,9.4,1
16393,7216,3.3,1
16394,7217,10.2,1
16395,7218,1.3,1
16396,7218,12.1,1
16397,7218,18.1,1
16398,7219,18.2,1
16399,7219,29.1,1
16400,7219,9.2,1
16401,7220,29.3,1
16402,7221,17.2,1
16403,7221,25.2,1
16404,7221,7.3,1
16405,7221,16.2,1
16406,7222,7.3,1
16407,7223,19.2,2
16408,7224,2.2,1
16409,7224,29.3,1
16410,7225,8.2,1
16411,7225,18.3,1
16412,7226,19.3,1
16413,7226,13.1,1
16414,7227,20.1,1
16415,7227,19.3,1
16416,7227,1.3,1
16417,7227,6.3,1
16418,7228,31.1,1
16419,7229,2.1,1
16420,7229,22.3,1
16421,7229,27.1,1
16422,7229,6.3,1
16423,7230,3.3,1
16424,7231,28.2,1
16425,7232,16.3,1
16426,7233,24.1,1
16427,7233,2.2,1
16428,7233,31.1,1
16429,7233,18.2,1
16430,7234,32.1,1
16431,7234,18.1,1
16432,7235,5.3,1
16433,7235,27.3,1
16434,7235,9.2,1
16435,7236,25.2,1
16436,7236,18.2,1
16437,7237,9.3,1
16438,7238,17.3,1
16439,7238,7.1,1
16440,7238,13.1,1
16441,7239,31.3,1
16442,7240,4.3,1
16443,7240,27.3,1
16444,7240,27.2,1
16445,7240,15.2,1
16446,7241,27.1,1
16447,7241,7.2,1
16448,7242,17.2,1
16449,7243,28.2,1
16450,7244,18.1,1
16451,7244,10.2,1
16452,7244,10.1,1
16453,7244,6.3,1
16454,7245,19.2,1
16455,7246,20.1,1
16456,7246,11.1,1
16457,7247,20.1,1
16458,7247,17.2,2
16459,7247,19.3,1
16460,7247,22.2,2
16461,7247,7.1,1
16462,7247,10.1,1
16463,7247,6.3,2
16464,7248,8.2,1
16465,7248,20.1,1
16466,7248,3.3,1
16467,7248,23.2,1
16468,7248,18.2,1
16469,7248,28.1,1
16470,7249,8.1,1
16471,7249,1.1,1
16472,7250,2.1,1
16473,7251,32.1,1
16474,7251,2.2,1
16475,7251,2.1,1
16476,7251,25.2,1
16477,7252,30.3,1
16478,7253,1.2,1
16479,7253,1.1,1
16480,7253,21.2,1
16481,7254,13.3,1
16482,7255,12.3,1
16483,7255,25.2,1
16484,7255,31.1,1
16485,7255,16.2,1
16486,7255,13.2,1
16487,7256,1.2,1
16488,7257,4.2,1
16489,7257,23.3,1
16490,7257,18.2,1
16491,7258,2.1,1
16492,7258,12.1,1
16493,7259,14.1,1
16494,7259,28.1,1
16495,7260,17.2,1
16496,7260,23.2,1
16497,7260,13.3,1
16498,7260,6.2,1
16499,7261,26.1,1
16500,7262,27.3,1
16501,7263,2.3,1
16502,7263,2.2,1
16503,7264,17.3,1
16504,7264,13.3,1
16505,7265,1.1,1
16506,7265,18.1,1
16507,7265,27.3,1
16508,7265,13.3,1
16509,7266,15.2,1
16510,7267,6.3,1
16511,7267,6.2,1
16512,7268,31.1,1
16513,7269,6.1,1
16514,7270,1.1,1
16515,7271,30.2,1
16516,7272,20.1,1
16517,7272,31.2,1
16518,7272,16.1,1
16519,7273,19.2,1
16520,7274,19.2,1
16521,7274,5.2,1
16522,7274,7.3,1
16523,7274,14.1,1
16524,7275,13.3,1
16525,7276,20.1,1
16526,7277,25.2,1
16527,7278,17.1,1
16528,7278,6.1,1
16529,7279,2.1,1
16530,7279,22.3,1
16531,7280,26.3,1
16532,7280,9.4,1
16533,7281,22.3,1
16534,7281,27.1,1
16535,7281,7.3,1
16536,7282,25.1,1
16537,7282,26.2,1
16538,7282,27.3,1
16539,7282,14.1,1
16540,7283,3.3,1
16541,7283,12.3,1
16542,7284,8.1,1
16543,7284,24.1,1
16544,7284,15.2,1
16545,7285,14.1,1
16546,7285,6.3,1
16547,7286,18.3,1
16548,7287,9.4,1
