order_id,order_date,order_time,total_price
2947,2015-02-18,22:15:02,54.0
2948,2015-02-18,22:40:30,64.75
2949,2015-02-19,11:15:43,11.0
2950,2015-02-19,11:35:51,42.75
2951,2015-02-19,11:39:10,55.25
2952,2015-02-19,12:03:36,29.0
2953,2015-02-19,12:20:32,36.75
2954,2015-02-19,12:21:49,16.0
2955,2015-02-19,12:25:18,18.5
2956,2015-02-19,12:33:38,79.7
2957,2015-02-19,12:40:31,39.25
2958,2015-02-19,12:56:06,58.5
2959,2015-02-19,13:01:24,13.25
2960,2015-02-19,13:09:03,45.25
2961,2015-02-19,13:13:54,194.25
2962,2015-02-19,13:18:02,20.75
2963,2015-02-19,13:22:56,57.5
2964,2015-02-19,13:27:47,37.25
2965,2015-02-19,13:35:13,20.5
2966,2015-02-19,13:37:11,17.95
2967,2015-02-19,13:44:40,97.4
2968,2015-02-19,14:06:37,32.25
2969,2015-02-19,14:10:09,16.75
2970,2015-02-19,14:19:12,20.75
2971,2015-02-19,14:32:56,16.75
2972,2015-02-19,14:59:53,16.75
2973,2015-02-19,15:04:17,16.0
2974,2015-02-19,15:07:56,12.75
2975,2015-02-19,15:22:51,28.5
2976,2015-02-19,15:29:10,37.0
2977,2015-02-19,15:33:26,9.75
2978,2015-02-19,15:45:48,37.25
2979,2015-02-19,16:43:03,33.25
2980,2015-02-19,16:48:44,48.0
2981,2015-02-19,17:21:47,12.75
2982,2015-02-19,17:24:23,16.75
2983,2015-02-19,17:26:31,20.25
2984,2015-02-19,17:36:12,36.75
2985,2015-02-19,17:36:55,24.5
2986,2015-02-19,17:39:32,36.75
2987,2015-02-19,17:41:19,59.5
2988,2015-02-19,17:42:25,24.0
2989,2015-02-19,18:11:40,53.0
2990,2015-02-19,18:13:19,20.75
2991,2015-02-19,18:21:31,16.75
2992,2015-02-19,18:38:54,20.75
2993,2015-02-19,18:49:06,37.5
2994,2015-02-19,18:58:08,33.25
2995,2015-02-19,18:59:05,12.0
2996,2015-02-19,19:05:53,16.0
2997,2015-02-19,19:38:24,34.5
2998,2015-02-19,19:52:20,54.0
2999,2015-02-19,19:57:15,57.0
3000,2015-02-19,19:57:23,33.25
3001,2015-02-19,20:34:39,70.25
3002,2015-02-19,21:27:34,73.95
3003,2015-02-19,21:32:12,29.25
3004,2015-02-19,21:56:20,20.25
3005,2015-02-20,11:53:36,20.25
3006,2015-02-20,12:01:32,60.25
3007,2015-02-20,12:06:37,16.75
3008,2015-02-20,12:09:54,20.75
3009,2015-02-20,12:21:25,53.5
3010,2015-02-20,12:26:16,57.65
3011,2015-02-20,12:29:25,16.5
3012,2015-02-20,12:32:03,74.75
3013,2015-02-20,12:45:23,20.75
3014,2015-02-20,12:58:29,74.25
3015,2015-02-20,12:59:05,16.75
3016,2015-02-20,13:07:02,28.5
3017,2015-02-20,13:09:41,18.5
3018,2015-02-20,13:12:40,133.25
3019,2015-02-20,13:15:28,12.75
3020,2015-02-20,13:17:11,12.5
3021,2015-02-20,13:23:48,20.75
3022,2015-02-20,13:24:12,61.75
3023,2015-02-20,13:29:47,28.75
3024,2015-02-20,13:35:59,12.75
3025,2015-02-20,13:37:52,12.0
3026,2015-02-20,13:38:14,67.25
3027,2015-02-20,13:41:20,74.0
3028,2015-02-20,13:48:58,20.25
3029,2015-02-20,13:55:24,61.25
3030,2015-02-20,13:59:16,69.5
3031,2015-02-20,14:06:14,42.25
3032,2015-02-20,14:08:19,61.75
3033,2015-02-20,14:54:29,12.0
3034,2015-02-20,14:55:08,55.25
3035,2015-02-20,15:07:45,32.25
3036,2015-02-20,15:14:47,33.0
3037,2015-02-20,15:16:15,34.0
3038,2015-02-20,15:46:43,36.0
3039,2015-02-20,15:48:51,28.0
3040,2015-02-20,16:09:58,30.5
3041,2015-02-20,16:25:39,74.75
3042,2015-02-20,16:30:09,69.5
3043,2015-02-20,16:46:25,37.25
3044,2015-02-20,17:10:25,16.75
3045,2015-02-20,17:27:46,28.0
3046,2015-02-20,17:35:34,16.0
3047,2015-02-20,17:42:09,61.75
3048,2015-02-20,17:45:15,49.5
3049,2015-02-20,17:49:20,12.5
3050,2015-02-20,17:54:22,78.75
3051,2015-02-20,17:57:09,30.0
3052,2015-02-20,17:57:21,12.0
3053,2015-02-20,17:58:01,78.4
3054,2015-02-20,18:04:47,24.75
3055,2015-02-20,18:42:15,72.5
3056,2015-02-20,19:01:48,25.0
3057,2015-02-20,19:17:04,12.75
3058,2015-02-20,19:19:17,43.75
3059,2015-02-20,19:26:34,28.75
3060,2015-02-20,19:36:58,32.0
3061,2015-02-20,19:42:12,28.75
3062,2015-02-20,19:51:17,12.5
3063,2015-02-20,20:03:43,50.2
3064,2015-02-20,20:06:45,41.5
3065,2015-02-20,20:12:13,54.0
3066,2015-02-20,20:12:43,27.75
3067,2015-02-20,20:22:25,74.25
3068,2015-02-20,20:45:09,16.0
3069,2015-02-20,20:47:39,30.25
3070,2015-02-20,21:02:16,12.5
3071,2015-02-20,21:14:34,67.0
3072,2015-02-20,21:28:46,65.25
3073,2015-02-20,21:36:46,17.95
3074,2015-02-20,21:39:19,41.5
3075,2015-02-20,22:11:07,44.75
3076,2015-02-20,22:12:20,50.7
3077,2015-02-20,22:17:15,20.75
3078,2015-02-21,11:43:29,12.0
3079,2015-02-21,12:04:27,12.0
3080,2015-02-21,12:23:18,59.0
3081,2015-02-21,12:35:15,20.5
3082,2015-02-21,12:37:30,142.0
3083,2015-02-21,12:43:43,69.15
3084,2015-02-21,12:44:07,33.5
3085,2015-02-21,12:49:36,11.0
3086,2015-02-21,12:57:21,16.0
3087,2015-02-21,12:59:13,32.5
3088,2015-02-21,13:20:12,28.5
3089,2015-02-21,13:42:51,49.25
3090,2015-02-21,14:03:29,57.0
3091,2015-02-21,14:04:59,37.25
3092,2015-02-21,14:41:55,53.5
3093,2015-02-21,15:07:39,13.25
3094,2015-02-21,15:10:02,12.0
3095,2015-02-21,15:11:34,146.4
3096,2015-02-21,15:12:31,38.2
3097,2015-02-21,15:25:30,60.9
3098,2015-02-21,15:26:00,37.5
3099,2015-02-21,15:37:24,16.75
3100,2015-02-21,15:41:20,12.0
3101,2015-02-21,16:12:23,70.95
3102,2015-02-21,16:32:10,45.0
3103,2015-02-21,16:37:19,16.75
3104,2015-02-21,16:45:25,20.75
3105,2015-02-21,16:46:37,54.7
3106,2015-02-21,17:16:04,16.5
3107,2015-02-21,17:26:20,37.0
3108,2015-02-21,17:28:57,69.25
3109,2015-02-21,17:30:27,58.95
3110,2015-02-21,17:54:51,12.0
3111,2015-02-21,18:11:42,37.0
3112,2015-02-21,18:12:32,66.35
3113,2015-02-21,18:13:22,40.75
3114,2015-02-21,18:13:49,20.75
3115,2015-02-21,18:15:34,12.0
3116,2015-02-21,18:28:28,30.5
3117,2015-02-21,18:47:53,12.5
3118,2015-02-21,19:07:50,36.75
3119,2015-02-21,19:16:59,16.0
3120,2015-02-21,19:21:02,33.25
3121,2015-02-21,19:25:20,20.5
3122,2015-02-21,19:29:14,32.25
3123,2015-02-21,19:46:07,32.75
3124,2015-02-21,19:59:20,49.2
3125,2015-02-21,20:12:37,47.0
3126,2015-02-21,20:35:12,16.75
3127,2015-02-21,20:40:10,57.5
3128,2015-02-21,21:45:43,16.5
3129,2015-02-21,21:50:56,12.0
3130,2015-02-21,21:59:36,27.0
3131,2015-02-21,22:14:02,12.75
3132,2015-02-21,22:55:11,47.45
3133,2015-02-21,23:05:24,61.5
3134,2015-02-22,11:40:25,28.0
3135,2015-02-22,12:00:54,20.75
3136,2015-02-22,12:39:19,183.25
3137,2015-02-22,12:40:49,17.5
3138,2015-02-22,13:02:28,136.5
3139,2015-02-22,13:11:07,16.0
3140,2015-02-22,13:40:06,12.5
3141,2015-02-22,14:15:23,25.5
3142,2015-02-22,14:17:17,61.75
3143,2015-02-22,15:16:59,32.75
3144,2015-02-22,15:26:04,69.5
3145,2015-02-22,15:41:07,51.75
3146,2015-02-22,15:55:09,63.45
3147,2015-02-22,15:59:59,69.75
3148,2015-02-22,16:03:50,16.25
3149,2015-02-22,16:23:12,45.5
3150,2015-02-22,16:23:23,18.5
3151,2015-02-22,16:34:34,48.25
3152,2015-02-22,16:42:27,75.5
3153,2015-02-22,17:00:52,31.25
3154,2015-02-22,17:44:21,16.0
3155,2015-02-22,18:28:37,16.75
3156,2015-02-22,18:57:53,37.5
3157,2015-02-22,19:34:23,28.75
3158,2015-02-22,19:35:02,10.5
3159,2015-02-22,19:38:44,32.75
3160,2015-02-22,19:51:29,37.0
3161,2015-02-22,19:53:24,58.0
3162,2015-02-22,20:40:55,48.75
3163,2015-02-22,20:43:58,12.0
3164,2015-02-22,20:47:46,16.5
3165,2015-02-22,21:02:45,41.25
3166,2015-02-22,21:12:20,20.75
3167,2015-02-22,21:13:36,66.25
3168,2015-02-22,21:36:58,12.0
3169,2015-02-22,21:50:42,51.25
3170,2015-02-22,22:13:50,49.75
3171,2015-02-23,11:18:31,20.75
3172,2015-02-23,11:52:30,32.75
3173,2015-02-23,11:54:41,43.25
3174,2015-02-23,12:09:18,20.75
3175,2015-02-23,12:10:43,52.0
3176,2015-02-23,12:21:42,28.75
3177,2015-02-23,12:23:43,32.0
3178,2015-02-23,12:30:16,12.5
3179,2015-02-23,12:41:52,75.25
3180,2015-02-23,12:44:52,20.75
3181,2015-02-23,12:51:43,36.75
3182,2015-02-23,12:57:29,16.75
3183,2015-02-23,13:04:34,20.75
3184,2015-02-23,13:15:00,20.25
3185,2015-02-23,13:22:07,49.0
3186,2015-02-23,13:22:54,52.25
3187,2015-02-23,13:27:18,238.0
3188,2015-02-23,13:34:56,20.75
3189,2015-02-23,13:59:04,178.75
3190,2015-02-23,14:24:16,30.5
3191,2015-02-23,15:11:01,41.0
3192,2015-02-23,15:19:27,14.5
3193,2015-02-23,15:49:25,16.5
3194,2015-02-23,16:19:34,17.95
3195,2015-02-23,16:24:11,39.75
3196,2015-02-23,16:28:00,41.25
3197,2015-02-23,16:36:02,16.0
3198,2015-02-23,16:40:05,40.5
3199,2015-02-23,17:13:58,36.4
3200,2015-02-23,17:16:39,33.0
3201,2015-02-23,17:21:33,82.25
3202,2015-02-23,17:22:50,70.25
3203,2015-02-23,17:23:12,32.75
3204,2015-02-23,17:29:25,32.75
3205,2015-02-23,17:31:33,58.0
3206,2015-02-23,17:31:54,55.0
3207,2015-02-23,17:34:41,31.0
3208,2015-02-23,17:41:51,12.0
3209,2015-02-23,17:42:59,12.0
3210,2015-02-23,18:05:29,56.25
3211,2015-02-23,18:22:26,28.25
3212,2015-02-23,18:33:38,37.0
3213,2015-02-23,18:37:54,12.75
3214,2015-02-23,18:39:22,12.5
3215,2015-02-23,18:48:26,15.25
3216,2015-02-23,18:51:30,71.7
3217,2015-02-23,19:56:16,60.75
3218,2015-02-23,19:57:22,12.0
3219,2015-02-23,20:21:54,37.0
3220,2015-02-23,20:33:37,16.5
3221,2015-02-23,21:09:47,20.5
3222,2015-02-23,21:19:27,38.25
3223,2015-02-23,22:05:27,52.5
3224,2015-02-23,22:22:21,12.0
3225,2015-02-24,11:44:17,20.5
3226,2015-02-24,11:56:22,97.25
3227,2015-02-24,11:57:44,29.25
3228,2015-02-24,12:08:42,31.0
3229,2015-02-24,12:11:31,30.75
3230,2015-02-24,12:13:18,33.25
3231,2015-02-24,12:15:10,34.45
3232,2015-02-24,12:24:43,64.95
3233,2015-02-24,12:29:32,20.75
3234,2015-02-24,12:34:37,165.65
3235,2015-02-24,12:49:47,20.75
3236,2015-02-24,12:50:51,77.65
3237,2015-02-24,12:51:26,16.75
3238,2015-02-24,12:52:55,20.75
3239,2015-02-24,13:11:53,20.75
3240,2015-02-24,13:24:10,37.25
3241,2015-02-24,13:26:36,12.0
3242,2015-02-24,13:26:39,49.25
3243,2015-02-24,13:29:11,25.0
3244,2015-02-24,13:40:52,36.75
3245,2015-02-24,14:08:37,20.25
3246,2015-02-24,14:31:36,47.25
3247,2015-02-24,14:43:13,16.5
3248,2015-02-24,15:00:06,11.0
3249,2015-02-24,15:18:55,46.25
3250,2015-02-24,16:09:29,63.25
3251,2015-02-24,16:19:28,20.75
3252,2015-02-24,16:28:32,20.75
3253,2015-02-24,16:33:11,14.5
3254,2015-02-24,16:39:08,48.75
3255,2015-02-24,16:41:21,49.5
3256,2015-02-24,17:31:07,62.25
3257,2015-02-24,17:38:20,41.25
3258,2015-02-24,17:40:49,37.75
3259,2015-02-24,17:40:57,20.25
3260,2015-02-24,17:41:19,28.75
3261,2015-02-24,17:50:57,68.25
3262,2015-02-24,18:05:09,47.75
3263,2015-02-24,18:11:03,20.75
3264,2015-02-24,18:19:39,32.0
3265,2015-02-24,18:39:12,54.25
3266,2015-02-24,18:40:58,35.65
3267,2015-02-24,18:42:17,24.5
3268,2015-02-24,19:23:15,33.25
3269,2015-02-24,19:26:01,47.5
3270,2015-02-24,19:31:37,20.25
3271,2015-02-24,19:40:28,20.75
3272,2015-02-24,19:43:11,33.95
3273,2015-02-24,20:20:10,39.0
3274,2015-02-24,20:23:21,33.25
3275,2015-02-24,20:40:50,25.5
3276,2015-02-24,20:46:55,29.25
3277,2015-02-24,20:49:40,18.5
3278,2015-02-24,21:03:42,56.0
3279,2015-02-24,21:35:05,33.5
3280,2015-02-24,21:48:31,67.0
3281,2015-02-24,21:50:48,43.5
3282,2015-02-24,22:57:58,16.5
3283,2015-02-25,10:54:03,47.9
3284,2015-02-25,11:37:52,10.5
3285,2015-02-25,11:47:42,16.75
3286,2015-02-25,11:50:16,57.5
3287,2015-02-25,12:00:21,31.5
3288,2015-02-25,12:00:55,62.0
3289,2015-02-25,12:22:27,80.75
3290,2015-02-25,12:32:36,46.0
3291,2015-02-25,12:34:40,12.0
3292,2015-02-25,12:39:18,233.7
3293,2015-02-25,12:41:42,16.75
3294,2015-02-25,12:43:23,34.75
3295,2015-02-25,12:44:09,20.5
3296,2015-02-25,12:45:11,44.75
3297,2015-02-25,12:57:10,52.45
3298,2015-02-25,13:01:51,12.75
3299,2015-02-25,13:08:59,29.95
3300,2015-02-25,13:10:46,16.5
3301,2015-02-25,13:18:01,20.25
3302,2015-02-25,13:24:42,33.25
3303,2015-02-25,13:29:23,20.75
3304,2015-02-25,13:36:09,104.25
3305,2015-02-25,14:24:47,12.75
3306,2015-02-25,14:25:47,20.75
3307,2015-02-25,14:43:41,44.25
3308,2015-02-25,15:07:18,28.75
3309,2015-02-25,15:11:35,32.75
3310,2015-02-25,15:39:00,49.5
3311,2015-02-25,15:44:27,75.75
3312,2015-02-25,15:49:29,36.5
3313,2015-02-25,15:52:00,16.0
3314,2015-02-25,15:54:56,40.95
3315,2015-02-25,16:28:11,28.25
3316,2015-02-25,16:38:42,16.0
3317,2015-02-25,16:51:29,35.0
3318,2015-02-25,16:58:06,32.75
3319,2015-02-25,17:05:27,16.25
3320,2015-02-25,17:09:14,32.75
3321,2015-02-25,17:22:08,63.2
3322,2015-02-25,17:25:13,67.75
3323,2015-02-25,17:45:10,33.5
3324,2015-02-25,17:59:30,12.5
3325,2015-02-25,18:00:51,32.5
3326,2015-02-25,18:15:41,31.0
3327,2015-02-25,18:19:46,17.95
3328,2015-02-25,18:44:25,33.5
3329,2015-02-25,18:49:43,52.75
3330,2015-02-25,18:58:00,60.75
3331,2015-02-25,19:31:42,16.5
3332,2015-02-25,19:41:18,20.25
3333,2015-02-25,19:44:04,12.75
3334,2015-02-25,19:54:47,38.45
3335,2015-02-25,20:03:38,25.0
3336,2015-02-25,20:13:37,16.0
3337,2015-02-25,20:15:01,54.25
3338,2015-02-25,20:16:05,12.0
3339,2015-02-25,20:27:43,37.25
3340,2015-02-25,20:41:17,32.25
3341,2015-02-25,20:46:02,24.0
3342,2015-02-25,21:08:05,57.25
3343,2015-02-25,21:16:08,20.75
3344,2015-02-25,21:26:35,32.75
3345,2015-02-25,21:39:51,12.0
3346,2015-02-26,12:01:09,24.5
3347,2015-02-26,12:03:11,12.0
3348,2015-02-26,12:08:52,40.75
3349,2015-02-26,12:12:46,39.5
3350,2015-02-26,12:16:27,58.75
3351,2015-02-26,12:18:48,30.2
3352,2015-02-26,12:22:34,25.5
3353,2015-02-26,12:39:02,57.25
3354,2015-02-26,12:58:00,36.75
3355,2015-02-26,13:04:26,170.0
3356,2015-02-26,13:06:30,16.75
3357,2015-02-26,13:07:13,45.25
3358,2015-02-26,13:13:35,12.75
3359,2015-02-26,13:25:04,21.0
3360,2015-02-26,13:44:24,41.25
3361,2015-02-26,13:50:11,25.25
3362,2015-02-26,13:50:14,16.5
3363,2015-02-26,13:52:23,200.5
3364,2015-02-26,13:56:18,69.75
3365,2015-02-26,14:08:46,17.95
3366,2015-02-26,14:18:48,40.75
3367,2015-02-26,14:28:31,12.5
3368,2015-02-26,14:48:56,12.5
3369,2015-02-26,15:22:08,41.5
3370,2015-02-26,15:39:19,34.5
3371,2015-02-26,15:58:02,69.5
3372,2015-02-26,15:58:38,64.0
3373,2015-02-26,16:01:28,37.25
3374,2015-02-26,16:15:25,41.25
3375,2015-02-26,16:20:18,12.0
3376,2015-02-26,16:27:20,12.75
3377,2015-02-26,16:32:16,16.0
3378,2015-02-26,16:53:26,12.5
3379,2015-02-26,16:55:17,33.5
3380,2015-02-26,17:16:51,41.0
3381,2015-02-26,17:22:05,36.25
3382,2015-02-26,17:24:43,49.0
3383,2015-02-26,17:31:14,12.0
3384,2015-02-26,17:37:19,55.25
3385,2015-02-26,17:45:02,43.5
3386,2015-02-26,17:50:20,32.75
3387,2015-02-26,17:51:35,44.75
3388,2015-02-26,17:53:56,29.25
3389,2015-02-26,18:19:17,12.75
3390,2015-02-26,18:26:17,59.75
3391,2015-02-26,18:37:03,73.0
3392,2015-02-26,18:49:00,76.9
3393,2015-02-26,18:53:40,16.75
3394,2015-02-26,19:03:13,49.25
3395,2015-02-26,19:08:46,30.5
3396,2015-02-26,19:13:12,20.5
3397,2015-02-26,19:25:04,33.0
3398,2015-02-26,19:49:51,66.75
3399,2015-02-26,20:22:43,55.0
3400,2015-02-26,22:22:05,20.75
3401,2015-02-27,11:48:28,45.25
3402,2015-02-27,11:51:02,44.25
3403,2015-02-27,11:57:25,71.95
3404,2015-02-27,12:00:32,33.25
3405,2015-02-27,12:07:37,20.75
3406,2015-02-27,12:09:32,33.0
3407,2015-02-27,12:09:41,20.75
3408,2015-02-27,12:28:49,20.75
3409,2015-02-27,12:29:39,37.25
3410,2015-02-27,12:33:50,35.0
3411,2015-02-27,12:38:54,16.5
3412,2015-02-27,12:40:41,85.75
3413,2015-02-27,12:54:17,60.0
3414,2015-02-27,12:56:47,11.0
3415,2015-02-27,13:02:11,65.25
3416,2015-02-27,13:02:43,16.75
3417,2015-02-27,13:05:16,85.5
3418,2015-02-27,13:07:39,40.95
3419,2015-02-27,13:36:13,65.0
3420,2015-02-27,13:37:23,17.95
3421,2015-02-27,13:57:48,33.0
3422,2015-02-27,14:03:49,9.75
3423,2015-02-27,14:09:03,120.25
3424,2015-02-27,14:14:57,69.75
3425,2015-02-27,14:26:06,20.5
3426,2015-02-27,15:27:21,32.75
3427,2015-02-27,15:54:13,25.25
3428,2015-02-27,16:08:31,39.25
3429,2015-02-27,16:13:37,29.0
3430,2015-02-27,16:25:27,42.0
3431,2015-02-27,16:27:45,40.0
3432,2015-02-27,16:35:16,48.0
3433,2015-02-27,16:37:35,33.95
3434,2015-02-27,16:45:33,21.75
3435,2015-02-27,16:55:04,16.5
3436,2015-02-27,17:09:56,64.75
3437,2015-02-27,17:15:48,38.25
3438,2015-02-27,17:18:29,12.0
3439,2015-02-27,17:19:07,21.0
3440,2015-02-27,17:38:36,70.25
3441,2015-02-27,17:38:46,12.0
3442,2015-02-27,17:48:37,41.5
3443,2015-02-27,17:50:49,36.75
3444,2015-02-27,17:57:03,74.75
3445,2015-02-27,18:08:58,48.5
3446,2015-02-27,18:09:37,36.75
3447,2015-02-27,18:14:22,53.75
3448,2015-02-27,18:30:33,61.5
3449,2015-02-27,18:43:12,66.25
3450,2015-02-27,18:45:28,49.75
3451,2015-02-27,18:46:17,35.75
3452,2015-02-27,18:47:21,57.25
3453,2015-02-27,18:48:01,20.75
3454,2015-02-27,18:57:55,70.95
3455,2015-02-27,19:06:41,41.25
3456,2015-02-27,19:09:27,37.5
3457,2015-02-27,19:09:52,36.75
3458,2015-02-27,19:11:01,41.0
3459,2015-02-27,19:11:44,41.25
3460,2015-02-27,19:14:07,52.5
3461,2015-02-27,19:44:21,41.0
3462,2015-02-27,19:55:23,40.75
3463,2015-02-27,20:11:00,32.75
3464,2015-02-27,20:15:36,51.2
3465,2015-02-27,20:23:35,10.5
3466,2015-02-27,20:35:42,20.75
3467,2015-02-27,21:22:02,40.5
3468,2015-02-27,21:38:02,20.75
3469,2015-02-27,21:39:53,16.5
3470,2015-02-27,21:53:24,35.5
3471,2015-02-27,22:03:03,16.5
3472,2015-02-28,11:34:54,16.5
3473,2015-02-28,11:49:43,230.25
3474,2015-02-28,11:50:01,28.5
3475,2015-02-28,12:02:32,12.75
3476,2015-02-28,12:08:55,108.7
3477,2015-02-28,12:29:20,20.25
3478,2015-02-28,12:34:26,20.25
3479,2015-02-28,12:36:18,37.0
3480,2015-02-28,12:44:01,25.5
3481,2015-02-28,12:48:17,12.5
3482,2015-02-28,13:05:32,45.5
3483,2015-02-28,13:09:50,81.5
3484,2015-02-28,13:57:51,36.5
3485,2015-02-28,14:02:50,20.75
3486,2015-02-28,14:10:13,12.0
3487,2015-02-28,14:20:54,23.65
3488,2015-02-28,14:52:00,39.25
3489,2015-02-28,15:08:43,20.75
3490,2015-02-28,15:26:21,50.25
3491,2015-02-28,15:44:50,17.5
3492,2015-02-28,16:01:29,41.0
3493,2015-02-28,16:30:08,66.75
3494,2015-02-28,16:34:35,49.25
3495,2015-02-28,16:55:06,29.95
3496,2015-02-28,17:01:57,43.75
3497,2015-02-28,17:19:30,49.25
3498,2015-02-28,17:19:47,16.0
3499,2015-02-28,17:28:45,40.5
3500,2015-02-28,17:41:37,45.25
3501,2015-02-28,17:45:11,50.95
3502,2015-02-28,18:02:19,66.5
3503,2015-02-28,18:15:31,39.45
3504,2015-02-28,18:16:10,32.75
3505,2015-02-28,18:35:20,45.25
3506,2015-02-28,18:39:46,29.0
3507,2015-02-28,18:47:24,33.0
3508,2015-02-28,18:58:46,50.25
3509,2015-02-28,19:05:49,80.2
3510,2015-02-28,19:21:12,61.75
3511,2015-02-28,19:23:54,61.25
3512,2015-02-28,19:39:15,62.75
3513,2015-02-28,19:44:10,16.0
3514,2015-02-28,19:59:10,41.0
3515,2015-02-28,20:00:18,20.25
3516,2015-02-28,20:05:17,66.0
3517,2015-02-28,20:06:50,28.5
3518,2015-02-28,20:40:24,28.75
3519,2015-02-28,20:42:48,36.45
3520,2015-02-28,20:47:42,36.25
3521,2015-02-28,20:51:13,31.75
3522,2015-02-28,21:03:34,51.25
3523,2015-02-28,21:06:54,16.0
3524,2015-02-28,21:14:22,44.0
3525,2015-02-28,21:21:02,49.75
3526,2015-02-28,21:28:39,16.5
3527,2015-02-28,21:30:14,52.0
3528,2015-02-28,21:39:40,73.5
3529,2015-02-28,21:52:13,37.0
3530,2015-02-28,23:05:17,40.0
3531,2015-01-03,11:34:00,12.5
3532,2015-01-03,11:49:27,12.75
3533,2015-01-03,12:08:01,54.7
3534,2015-01-03,12:33:49,41.5
3535,2015-01-03,12:47:14,24.0
3536,2015-01-03,12:51:19,20.25
3537,2015-01-03,12:52:52,68.25
3538,2015-01-03,13:25:47,57.75
3539,2015-01-03,14:08:51,77.0
3540,2015-01-03,14:20:57,12.5
3541,2015-01-03,14:39:01,16.0
3542,2015-01-03,14:40:22,12.0
3543,2015-01-03,14:41:33,18.5
3544,2015-01-03,14:56:46,30.5
3545,2015-01-03,15:10:04,32.75
3546,2015-01-03,15:20:14,64.0
3547,2015-01-03,15:47:40,28.75
3548,2015-01-03,15:57:50,37.0
3549,2015-01-03,16:58:16,30.45
3550,2015-01-03,17:04:49,28.5
3551,2015-01-03,17:04:51,12.0
3552,2015-01-03,17:06:58,43.75
3553,2015-01-03,17:29:42,34.5
3554,2015-01-03,17:42:36,12.5
3555,2015-01-03,17:48:53,68.25
3556,2015-01-03,17:52:21,41.25
3557,2015-01-03,18:07:12,20.75
3558,2015-01-03,18:08:01,36.75
3559,2015-01-03,18:17:40,60.0
3560,2015-01-03,18:19:41,32.25
3561,2015-01-03,18:36:33,31.75
3562,2015-01-03,18:41:16,29.5
3563,2015-01-03,18:44:52,16.5
3564,2015-01-03,18:56:36,37.0
3565,2015-01-03,19:01:34,20.25
3566,2015-01-03,19:14:27,29.25
3567,2015-01-03,19:20:28,20.25
3568,2015-01-03,19:27:23,32.75
3569,2015-01-03,19:39:29,12.0
3570,2015-01-03,19:43:37,30.5
3571,2015-01-03,19:56:35,52.75
3572,2015-01-03,20:06:37,16.5
3573,2015-01-03,20:07:52,52.75
3574,2015-01-03,20:49:00,46.9
3575,2015-01-03,21:10:58,20.25
3576,2015-01-03,22:00:46,46.5
3577,2015-01-03,22:08:42,20.75
3578,2015-01-03,22:23:48,16.75
3579,2015-01-03,22:59:18,24.0
3580,2015-02-03,11:49:24,11.0
3581,2015-02-03,11:52:25,16.75
3582,2015-02-03,11:55:07,33.0
3583,2015-02-03,12:07:16,221.45
3584,2015-02-03,12:30:47,56.0
3585,2015-02-03,12:33:30,20.5
3586,2015-02-03,12:34:55,16.75
3587,2015-02-03,12:39:13,55.5
3588,2015-02-03,12:42:52,20.75
3589,2015-02-03,12:46:49,153.0
3590,2015-02-03,12:50:05,64.5
3591,2015-02-03,13:07:22,20.75
3592,2015-02-03,13:11:50,16.5
3593,2015-02-03,13:15:28,74.25
3594,2015-02-03,13:22:54,11.0
3595,2015-02-03,13:33:21,44.4
3596,2015-02-03,13:37:06,12.0
3597,2015-02-03,13:43:07,20.25
3598,2015-02-03,13:46:38,20.75
3599,2015-02-03,13:59:44,16.25
3600,2015-02-03,14:01:10,33.25
3601,2015-02-03,14:04:41,41.0
3602,2015-02-03,14:43:05,20.25
3603,2015-02-03,15:01:31,12.0
3604,2015-02-03,15:27:26,12.75
3605,2015-02-03,15:27:51,27.0
3606,2015-02-03,15:40:12,57.5
3607,2015-02-03,15:43:31,32.75
3608,2015-02-03,15:50:46,73.5
3609,2015-02-03,15:53:54,33.5
3610,2015-02-03,16:19:32,65.0
3611,2015-02-03,16:28:50,16.75
3612,2015-02-03,16:36:01,16.5
3613,2015-02-03,16:36:54,43.45
3614,2015-02-03,16:58:21,41.0
3615,2015-02-03,17:13:08,42.0
3616,2015-02-03,17:19:07,32.75
3617,2015-02-03,17:31:32,61.75
3618,2015-02-03,17:33:55,61.25
3619,2015-02-03,17:47:31,41.25
3620,2015-02-03,17:54:08,16.25
3621,2015-02-03,18:02:16,9.75
3622,2015-02-03,18:06:22,76.0
3623,2015-02-03,18:20:06,49.5
3624,2015-02-03,18:25:01,20.75
3625,2015-02-03,18:29:22,33.0
3626,2015-02-03,18:29:51,61.75
3627,2015-02-03,18:45:21,54.25
3628,2015-02-03,19:01:00,33.0
3629,2015-02-03,19:09:34,64.25
3630,2015-02-03,19:34:40,53.0
3631,2015-02-03,20:41:25,16.5
3632,2015-02-03,21:00:34,15.25
3633,2015-02-03,21:03:49,40.25
3634,2015-02-03,21:16:40,48.75
3635,2015-02-03,21:28:09,70.5
3636,2015-02-03,21:34:03,35.25
3637,2015-02-03,22:21:24,10.5
3638,2015-03-03,11:26:02,20.75
3639,2015-03-03,11:31:41,33.25
3640,2015-03-03,11:50:41,12.25
3641,2015-03-03,12:14:07,20.5
3642,2015-03-03,12:24:18,48.5
3643,2015-03-03,12:39:57,67.5
3644,2015-03-03,12:48:47,16.5
3645,2015-03-03,12:57:06,16.75
